No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Nature culture,Surface terrain
1,26/06/2024,Vente,135000.0,87.0,RUE,0215,DE LA ROSERAIE,1350.0,CULOZ-BEON,01,138,AO,299,2,2.0,Appartement,70.0,3.0,,
1,20/02/2024,Vente,94335.0,11.0,AV,1620,DU MARAIS,85270.0,SAINT-HILAIRE-DE-RIEZ,85,226,AW,34,1,2.0,Appartement,61.0,3.0,,
1,29/05/2024,Vente,71600.0,2.0,RUE,0006,DES CAVES,25650.0,GILLEY,25,271,AE,188,0,1.0,Maison,100.0,14.0,S,500.0
1,23/02/2024,Vente,27000.0,16.0,RUE,1170,PASTEUR,14360.0,TROUVILLE-SUR-MER,14,715,AI,18,1,3.0,Dépendance,0.0,0.0,,
1,21/03/2024,Vente,564105.0,1.0,CHE,0013,DE FIGUERY,82100.0,CASTELFERRUS,82,30,ZB,143,0,1.0,Maison,80.0,4.0,T,11860.0
1,16/05/2024,Vente,149000.0,8.0,RUE,0300,DE LA GARE,45720.0,COULLONS,45,108,AC,102,0,1.0,Maison,80.0,4.0,S,312.0
1,11/01/2024,Vente,500000.0,505.0,RTE,0365,DES GRAVIERES,38300.0,SAINT-SAVIN,38,455,E,1404,0,1.0,Maison,150.0,5.0,S,1000.0
1,25/01/2024,Vente,106500.0,21.0,AV,0010,DES ACACIAS,28300.0,MAINVILLIERS,28,229,AP,212,1,3.0,Dépendance,0.0,0.0,,
1,05/03/2024,Vente,305000.0,54.0,RUE,2540,DE MAILLOCHON,86000.0,POITIERS,86,194,BC,157,0,2.0,Appartement,20.0,1.0,S,262.0
1,24/05/2024,Vente,130000.0,46.0,,B012,LE BOURG,37330.0,BRAYE SUR MAULNE,37,36,A,412,0,3.0,Dépendance,0.0,0.0,S,2045.0
10,07/03/2024,Vente,4014423.0,2.0,RUE,0640,DE LA BARRE NOUVELLE,93170.0,BAGNOLET,93,6,O,305,0,2.0,Appartement,26.0,1.0,S,50783.0
1,02/04/2024,Vente,310000.0,13.0,BD,1927,DU CENTRE QRT ND LIMITE,13015.0,MARSEILLE 15EME,13,215,A,338,0,1.0,Maison,127.0,4.0,S,871.0
1,21/03/2024,Vente,210000.0,22.0,RUE,0150,NATIONALE,4120.0,CASTELLANE,04,39,AB,65,0,2.0,Appartement,65.0,3.0,S,100.0
1,14/06/2024,Vente,97100.0,430.0,RTE,0079,DE LAREDOLE,46230.0,FONTANES,46,109,E,1009,0,1.0,Maison,75.0,3.0,S,1522.0
1,30/04/2024,Vente,235000.0,157.0,,B009,LE CHATEAU,31390.0,LAFITTE VIGORDANE,31,261,D,183,0,3.0,Dépendance,0.0,0.0,S,245.0
1,24/04/2024,Vente,355868.0,9.0,QUAI,0490,BOISSIER DE SAUVAGES,30100.0,ALES,30,7,BM,128,0,2.0,Appartement,45.0,2.0,S,264.0
1,24/05/2024,Vente,18000.0,18.0,RTE,0255,DU COL D AUBISQUE,64440.0,EAUX BONNES,64,204,AP,100,1,2.0,Appartement,17.0,1.0,,
1,08/04/2024,Vente,143000.0,18.0,ALL,0635,DES SAPINS,54130.0,SAINT MAX,54,482,AC,309,1,3.0,Dépendance,0.0,0.0,,
1,06/02/2024,Vente,9500.0,2.0,RUE,0910,DE LA CITADELLE,1000.0,BOURG-EN-BRESSE,01,53,AE,132,1,3.0,Dépendance,0.0,0.0,,
1,24/04/2024,Vente,110000.0,154.0,RUE,0465,DE MAUBEUGE,59620.0,AULNOYE-AYMERIES,59,33,AD,262,0,3.0,Dépendance,0.0,0.0,S,221.0
1,24/06/2024,Vente,180900.0,2.0,AV,0116,CAMILLE ESTEVENIN,84310.0,MORIERES LES AVIGNON,84,81,AM,292,3,3.0,Dépendance,0.0,0.0,,
1,04/06/2024,Vente,454030.0,20.0,AV,0416,DE LA ROSERAIE,34510.0,FLORENSAC,34,101,AY,98,0,3.0,Dépendance,0.0,0.0,AG,2527.0
1,17/01/2024,Vente,45000.0,77.0,RUE,1420,DU DOCTEUR REBILLARD,71200.0,LE CREUSOT,71,153,AS,32,1,3.0,Dépendance,0.0,0.0,,
1,24/05/2024,Vente,63800.0,21.0,RUE,0350,DU DOCTEUR BARRIE,31110.0,BAGNERES-DE-LUCHON,31,42,AK,366,1,2.0,Appartement,25.0,2.0,,
1,28/06/2024,Vente,430000.0,10.0,ALL,1140,DES ROSIERS,77410.0,CLAYE-SOUILLY,77,118,BO,122,0,3.0,Dépendance,0.0,0.0,S,500.0
1,02/02/2024,Vente,15000.0,87.0,BD,0742,DE LA REPUBLIQUE,33510.0,ANDERNOS-LES-BAINS,33,5,BE,127,1,3.0,Dépendance,0.0,0.0,,
1,26/01/2024,Vente,270000.0,20.0,RUE,0400,DE LA BARRE,71000.0,MACON,71,270,AX,49,0,2.0,Appartement,84.0,3.0,S,115.0
1,08/03/2024,Vente,523000.0,36.0,RUE,3550,DU FOUR,94360.0,BRY-SUR-MARNE,94,15,O,122,2,2.0,Appartement,114.0,6.0,,
1,14/06/2024,Vente,170000.0,4.0,RUE,2680,JACOB,84000.0,AVIGNON,84,7,DK,513,1,3.0,Dépendance,0.0,0.0,,
1,15/05/2024,Vente,73710.0,3.0,CITE,A072,DES FORGES,85700.0,SEVREMONT,85,90,C,1646,0,1.0,Maison,63.0,3.0,S,348.0
1,29/02/2024,Vente,103000.0,12.0,,A050,PCE DE LA BAILLE RES,71000.0,MACON,71,270,BD,315,2,3.0,Dépendance,0.0,0.0,,
1,15/04/2024,Vente,593500.0,14.0,RUE,0020,DE L ABBE LEMIRE,59700.0,MARCQ EN BAROEUL,59,378,BH,26,0,1.0,Maison,87.0,5.0,S,135.0
1,29/01/2024,Vente,1.0,354.0,RUE,0240,GUY DE MAUPASSANT,76650.0,PETIT-COURONNE (LE),76,497,AI,218,0,3.0,Dépendance,0.0,0.0,S,1133.0
1,25/01/2024,Vente,154700.0,10.0,,B942,LA VILLE EN PIERRE,35140.0,SAINT-AUBIN-DU-CORMIER,35,253,ZW,79,0,1.0,Maison,38.0,2.0,S,72.0
1,24/05/2024,Vente,835000.0,23.0,RUE,7774,POUSSIN,75016.0,PARIS 16,75,116,BQ,130,1,2.0,Appartement,92.0,4.0,,
1,06/02/2024,Vente,275612.0,165.0,,B010,BAIE NETTLE,97150.0,SAINT MARTIN,971,27,AC,328,1,2.0,Appartement,55.0,2.0,,
1,31/01/2024,Vente,60800.0,10.0,RUE,0311,DE LA BONDONNIERE,37300.0,JOUE LES TOURS,37,122,BV,212,1,3.0,Dépendance,0.0,0.0,,
1,11/06/2024,Vente,325000.0,79.0,AV,0300,DE LA COTE D AZUR,6190.0,ROQUEBRUNE CAP MARTIN,06,104,AO,481,3,2.0,Appartement,74.0,3.0,,
2,31/05/2024,Vente terrain à bâtir,3455102.0,5128.0,,B038,KERANNA,56500.0,PLUMELIN,56,174,ZI,158,0,4.0,Local industriel. commercial ou assimilé,6798.0,0.0,,
1,01/03/2024,Vente,84000.0,1290.0,RTE,0130,DE MONTJAY,71470.0,MENETREUIL,71,293,A,270,0,3.0,Dépendance,0.0,0.0,S,4536.0
1,07/03/2024,Vente,186500.0,30.0,RUE,3605,MONTMAILLER,87000.0,LIMOGES,87,85,DN,66,0,2.0,Appartement,45.0,2.0,S,82.0
1,30/04/2024,Vente,331000.0,17.0,RUE,0140,DE PARIS,78560.0,PORT-MARLY (LE),78,502,AB,210,1,3.0,Dépendance,0.0,0.0,,
1,12/04/2024,Vente,334660.0,2.0,RUE,0325,RIVE VALAT,82140.0,SAINT ANTONIN NOBLE VAL,82,155,AC,424,0,4.0,Local industriel. commercial ou assimilé,37.0,0.0,S,72.0
1,21/05/2024,Vente,222000.0,6.0,RUE,0050,DE FOCHERVILLE,50430.0,SAINT-GERMAIN-SUR-AY,50,481,AE,497,0,3.0,Dépendance,0.0,0.0,S,1026.0
1,06/02/2024,Vente,156000.0,5.0,RUE,3208,DES FAUVETTES,31200.0,TOULOUSE,31,555,AB,424,1,3.0,Dépendance,0.0,0.0,,
1,31/01/2024,Vente,196020.0,28.0,RUE,0062,DES BOUTONS D OR,62360.0,SAINT-ETIENNE-AU-MONT,62,746,AH,732,0,1.0,Maison,83.0,4.0,S,293.0
1,25/03/2024,Vente,115000.0,4.0,RUE,0853,CEZANNE,37100.0,TOURS,37,261,AO,156,1,3.0,Dépendance,0.0,0.0,,
1,22/01/2024,Vente,64000.0,30.0,RUE,1080,PHILIPPE CARETTE,80300.0,ALBERT,80,16,AI,59,0,3.0,Dépendance,0.0,0.0,S,49.0
1,26/02/2024,Vente,116500.0,39.0,BD,0095,ARTHUR LAMENDIN,62670.0,MAZINGARBE,62,563,AS,602,0,1.0,Maison,53.0,3.0,S,168.0
1,28/05/2024,Vente,56000.0,22.0,RUE,1450,GAMBETTA,58200.0,COSNE-COURS-SUR-LOIRE,58,86,AL,196,0,3.0,Dépendance,0.0,0.0,S,417.0
1,28/06/2024,Vente,140000.0,3.0,RUE,0106,STE MARIE,85580.0,GRUES,85,104,YS,44,0,3.0,Dépendance,0.0,0.0,S,870.0
1,04/06/2024,Vente,58000.0,5261.0,,C594,LA GRANDE HEZE,35720.0,MESNIL ROC'H,35,308,AB,78,0,1.0,Maison,42.0,1.0,S,265.0
1,25/06/2024,Vente,462000.0,19.0,RUE,4600,DES 3 ROIS,86000.0,POITIERS,86,194,BW,463,0,2.0,Appartement,31.0,2.0,S,80.0
1,24/06/2024,Vente,171050.0,24.0,RUE,0420,DU MARCHE,63140.0,CHATELGUYON,63,103,AM,138,1,3.0,Dépendance,0.0,0.0,,
1,13/05/2024,Vente,3720.0,5.0,,B010,LASCHAMPS,23200.0,SAINT PARDOUX LE NEUF,23,228,AH,119,0,4.0,Local industriel. commercial ou assimilé,0.0,0.0,BT,4875.0
1,30/04/2024,Vente,325000.0,14.0,IMP,0095,LOTISSEM DOMAINE BONNETIE,81700.0,SAINT-GERMAIN-DES-PRES,81,251,ZM,333,0,1.0,Maison,152.0,5.0,AG,522.0
1,15/05/2024,Vente,270000.0,17.0,RUE,0480,VOLTAIRE,42350.0,LA TALAUDIERE,42,305,AD,268,0,1.0,Maison,60.0,3.0,J,510.0
1,12/04/2024,Vente,64000.0,180.0,TRA,6973,DE LA PENNE,13011.0,MARSEILLE 11EME,13,211,W,63,1,2.0,Appartement,34.0,2.0,,
1,19/06/2024,Vente,438500.0,61.0,RUE,4440,GUY MOQUET,75017.0,PARIS 17,75,117,DM,78,2,2.0,Appartement,14.0,1.0,,
1,28/03/2024,Vente,140400.0,5073.0,,B017,LA COMBIE,19310.0,LOUIGNAC,19,120,B,731,0,1.0,Maison,111.0,5.0,S,66.0
1,07/02/2024,Vente,309800.0,19.0,IMP,0025,ALEXANDRE DUMAS,32600.0,L ISLE JOURDAIN,32,160,CW,311,0,3.0,Dépendance,0.0,0.0,S,723.0
1,21/06/2024,Vente,540000.0,132.0,AV,7067,PARMENTIER,75011.0,PARIS 11,75,111,AC,75,2,3.0,Dépendance,0.0,0.0,,
1,07/03/2024,Vente,319300.0,1149.0,RTE,1600,DE RIOTTIER,69400.0,VILLEFRANCHE,69,264,AR,489,0,1.0,Maison,109.0,5.0,S,347.0
1,22/02/2024,Vente,185000.0,41.0,CHE,2831,DES MAS,6130.0,GRASSE,06,69,CK,414,2,2.0,Appartement,63.0,3.0,,
1,31/05/2024,Vente,159000.0,5.0,RUE,2506,DOC GEORGES LABEYRIE,44200.0,NANTES,44,109,DH,638,2,2.0,Appartement,60.0,1.0,,
1,20/03/2024,Vente,112748.42,8.0,RUE,0152,DE CORNOUAILLE,35230.0,BOURGBARRE,35,32,ZK,960,1,2.0,Appartement,50.0,2.0,,
1,18/04/2024,Vente,140000.0,140.0,RUE,0255,DE LA ROCHELLE,79360.0,BEAUVOIR-SUR-NIORT,79,31,AC,56,0,4.0,Local industriel. commercial ou assimilé,380.0,0.0,S,1266.0
1,29/03/2024,Vente,133000.0,9.0,RUE,5690,ST BENIN,58000.0,NEVERS,58,194,BW,80,2,3.0,Dépendance,0.0,0.0,,
1,27/06/2024,Vente,45900.0,124.0,,B063,LES MARBEAUX,2840.0,VESLUD,02,791,ZE,225,0,3.0,Dépendance,0.0,0.0,S,30.0
1,13/06/2024,Vente,150000.0,11.0,ALL,3190,DU PORT,24000.0,PERIGUEUX,24,322,AO,153,0,1.0,Maison,128.0,5.0,S,208.0
1,20/03/2024,Vente,413000.0,30.0,RUE,4111,GABRIEL PERI,93200.0,SAINT-DENIS,93,66,BI,81,7,3.0,Dépendance,0.0,0.0,,
1,24/05/2024,Vente,244000.0,111.0,IMP,0433,ELU,76640.0,YEBLERON,76,751,ZI,44,0,3.0,Dépendance,0.0,0.0,S,500.0
1,20/03/2024,Vente,151000.0,12.0,RUE,2970,MERJIER,24100.0,BERGERAC,24,37,DR,264,0,1.0,Maison,60.0,4.0,S,120.0
1,04/01/2024,Vente,282900.0,23.0,RUE,5910,DES RANCY,69003.0,LYON 3EME,69,383,AT,72,2,2.0,Appartement,53.0,2.0,,
1,28/06/2024,Vente,425000.0,14.0,RUE,0606,AUGER,13004.0,MARSEILLE 4EME,13,204,E,101,1,3.0,Dépendance,0.0,0.0,,
1,18/04/2024,Vente,8226.99,362.0,AV,7515,DU PRADO,13008.0,MARSEILLE 8EME,13,208,C,72,1,3.0,Dépendance,0.0,0.0,,
1,07/06/2024,Vente,149000.0,18.0,AV,0525,JEAN GIONO,4100.0,MANOSQUE,04,112,BS,21,1,2.0,Appartement,110.0,5.0,,
1,21/06/2024,Vente,662000.0,22.0,RUE,9085,STENDHAL,75020.0,PARIS 20,75,120,CL,60,3,3.0,Dépendance,0.0,0.0,,
1,16/01/2024,Vente,280000.0,7.0,AV,1510,DES MIMOSAS,64700.0,HENDAYE,64,260,AW,243,1,3.0,Dépendance,0.0,0.0,,
1,26/02/2024,Vente,50000.0,2.0,RUE,0020,ALCIDE DAMBOISE,76210.0,BOLBEC,76,114,AZ,695,0,1.0,Maison,115.0,5.0,S,565.0
1,11/04/2024,Vente,95000.0,86.0,RUE,0970,PAUL FOLIOT,76140.0,PETIT QUEVILLY (LE),76,498,AV,16,1,3.0,Dépendance,0.0,0.0,,
1,09/02/2024,Vente,47500.0,5220.0,,B306,LE BORDAGE,44430.0,LANDREAU (LE),44,79,CK,85,0,1.0,Maison,52.0,2.0,S,60.0
1,15/03/2024,Vente,54000.0,208.0,RUE,8699,SAINT MAUR,75010.0,PARIS 10,75,110,BL,28,1,3.0,Dépendance,0.0,0.0,,
1,07/02/2024,Vente,90000.0,5.0,RUE,0160,DES BOSQUETS,54300.0,LUNEVILLE,54,329,AC,451,4,3.0,Dépendance,0.0,0.0,,
1,09/02/2024,Vente,690000.0,,,B042,LADOUCEUR,40260.0,LINXE,40,155,J,336,0,1.0,Maison,108.0,1.0,BR,7383.0
1,31/01/2024,Vente,240000.0,287.0,RUE,0300,DU GRAND ROSULT,59230.0,ROSULT,59,511,A,406,0,3.0,Dépendance,0.0,0.0,S,2454.0
1,26/02/2024,Vente,130000.0,13.0,RUE,1660,DU GENERAL SARRAIL,86000.0,POITIERS,86,194,BW,48,0,1.0,Maison,71.0,4.0,S,167.0
1,22/03/2024,Vente,37000.0,38.0,RUE,0070,DES ORMES,88160.0,FRESSE-SUR-MOSELLE,88,188,AH,664,4,3.0,Dépendance,0.0,0.0,,
1,22/03/2024,Vente,148000.0,18.0,AV,2810,GAY,6000.0,NICE,06,88,MH,265,1,3.0,Dépendance,0.0,0.0,,
1,11/03/2024,Vente,251750.0,25.0,BD,9019,DE LA SOMME,75017.0,PARIS 17,75,117,AY,1,1,2.0,Appartement,45.0,2.0,,
1,27/06/2024,Vente,515000.0,575.0,AV,0910,ILE DE FRANCE,97440.0,SAINT-ANDRE,974,9,AO,278,0,1.0,Maison,200.0,6.0,S,500.0
1,30/04/2024,Vente,180000.0,9017.0,RTE,0622,DE NICE,83170.0,BRIGNOLES,83,23,BE,1438,0,3.0,Dépendance,0.0,0.0,AG,344.0
1,01/03/2024,Vente,221000.0,89.0,BD,2783,DU PRESIDENT WILSON,6160.0,ANTIBES,06,4,BT,149,1,2.0,Appartement,39.0,2.0,,
2,11/04/2024,Vente,80000.0,33.0,RTE,0113,DE MARCILLY,28260.0,SOREL MOUSSEL,28,377,AM,98,0,3.0,Dépendance,0.0,0.0,,
1,19/06/2024,Vente,130000.0,28.0,RUE,4192,HENRI TAGNERES,31400.0,TOULOUSE,31,555,AD,397,1,3.0,Dépendance,0.0,0.0,,
1,20/06/2024,Vente,256485.0,4.0,RUE,0250,MONTMORENCY,34450.0,VIAS,34,332,BX,389,0,1.0,Maison,81.0,4.0,S,129.0
1,25/04/2024,Vente,225000.0,7.0,IMP,0015,FROIDEVILLE,22410.0,TREVENEUC,22,377,B,501,0,1.0,Maison,68.0,2.0,S,37.0
1,28/03/2024,Vente,125975.0,1.0,RES,A003,MARINA DI SOLE,20111.0,CASAGLIONE,2A,70,C,1027,2,3.0,Dépendance,0.0,0.0,,
1,26/06/2024,Vente,131800.0,511.0,,B005,LE BAS FILTROQUET,61100.0,FLERS,61,169,CE,273,0,1.0,Maison,75.0,3.0,AG,692.0
1,30/05/2024,Vente,147000.0,65.0,RTE,0211,DE BOIS DE NEFLES,97490.0,SAINT DENIS,974,11,AW,55,1,3.0,Dépendance,0.0,0.0,,
1,31/05/2024,Vente,4600000.0,1.0,RUE,0950,DU CAPITAINE DAMPIERRE,72100.0,LE MANS,72,181,KL,1030,0,3.0,Dépendance,0.0,0.0,S,709.0
1,18/04/2024,Vente,310600.0,16.0,RTE,0040,DE LA CHAUSSEE ST VICTOR,41000.0,VILLEBAROU,41,276,AW,242,0,1.0,Maison,99.0,4.0,S,1304.0
1,22/05/2024,Vente,60000.0,657.0,CHE,0011,DU CAUQUEFOURQUE,14380.0,SAINTE-MARIE-OUTRE-L EAU,14,619,ZC,83,0,3.0,Dépendance,0.0,0.0,S,1587.0
1,12/04/2024,Vente,165000.0,41.0,RUE,3200,FRANKLIN,49100.0,ANGERS,49,7,BX,801,2,3.0,Dépendance,0.0,0.0,,
1,17/05/2024,Vente,68620.0,4.0,RUE,0570,JEAN ROUSSAT,52200.0,LANGRES,52,269,BH,97,1,4.0,Local industriel. commercial ou assimilé,60.0,0.0,,
1,11/06/2024,Vente,255000.0,13.0,RUE,1870,DE VELOTTE,25200.0,MONTBELIARD,25,388,BX,39,0,4.0,Local industriel. commercial ou assimilé,41.0,0.0,S,124.0
1,19/06/2024,Vente,246500.0,161.0,RUE,3624,FRANCOIS MAURIAC,13010.0,MARSEILLE 10EME,13,210,E,141,1,2.0,Appartement,62.0,3.0,,
1,26/03/2024,Vente,263400.0,7.0,RUE,0120,DE LA GARE,59134.0,BEAUCAMPS-LIGNY,59,56,A,397,0,1.0,Maison,100.0,3.0,S,450.0
1,04/06/2024,Vente,160000.0,123.0,RUE,0017,D'AMPLEPUIS,42630.0,SAINT-VICTOR-SUR-RHINS,42,293,AM,51,0,1.0,Maison,99.0,3.0,S,331.0
1,04/06/2024,Vente,539400.0,35.0,AV,0238,DE COURNON,63170.0,AUBIERE,63,14,BW,326,0,1.0,Maison,154.0,6.0,AG,1440.0
1,22/03/2024,Vente,280000.0,176.0,CHE,0139,DE LA LEULENNE,62890.0,TOURNEHEM-SUR-LA-HEM,62,827,AE,90,0,1.0,Maison,64.0,3.0,S,622.0
1,22/03/2024,Vente,4500.0,4.0,RUE,0850,REMY DUQUESNOY,59220.0,DENAIN,59,172,AK,945,0,3.0,Dépendance,0.0,0.0,S,115.0
1,27/06/2024,Vente,10814215.0,32.0,RUE,1989,D EDEN,97435.0,SAINT-PAUL,974,15,CT,2791,0,2.0,Appartement,63.0,3.0,T,63.0
1,20/06/2024,Vente,167700.0,91.0,RUE,0646,PIERRE ET MARIE CURIE,73290.0,LA MOTTE SERVOLEX,73,179,AL,686,2,2.0,Appartement,46.0,2.0,,
1,30/01/2024,Vente,145000.0,3.0,AV,1510,DU TURGOT,74200.0,THONON LES BAINS,74,281,H,533,2,3.0,Dépendance,0.0,0.0,,
1,31/01/2024,Vente,235090.0,2.0,RUE,2520,DENFERT ROCHEREAU,93200.0,SAINT-DENIS,93,66,AH,89,1,2.0,Appartement,50.0,2.0,,
1,19/04/2024,Vente,200000.0,8.0,RUE,0423,VALLEE DE LA COUDRE,37400.0,LUSSAULT SUR LOIRE,37,138,AC,213,0,3.0,Dépendance,0.0,0.0,S,1900.0
1,27/06/2024,Vente,8938306.0,22.0,ALL,7500,DU PUITS,92130.0,ISSY-LES-MOULINEAUX,92,40,AO,154,2,3.0,Dépendance,0.0,0.0,,
1,30/04/2024,Vente,19000.0,4.0,RUE,0260,FAVRE GARIN,69630.0,CHAPONOST,69,43,AN,378,1,3.0,Dépendance,0.0,0.0,,
1,05/01/2024,Vente,537052.0,1104.0,AV,0618,DU TOURING CLUB,40150.0,SOORTS-HOSSEGOR,40,304,BL,54,1,3.0,Dépendance,0.0,0.0,,
2,24/06/2024,Echange,227200.0,9001.0,RUE,1341,MARIE LAURENCIN,56600.0,LANESTER,56,98,AX,1308,0,3.0,Dépendance,0.0,0.0,S,6262.0
1,19/02/2024,Vente,130000.0,5.0,RUE,0100,DE LA COMBE AU RANG,25210.0,RUSSEY (LE),25,512,AP,150,0,1.0,Maison,75.0,5.0,S,755.0
1,26/06/2024,Vente,152000.0,9.0,RUE,0050,DES CHALANDS,77600.0,BUSSY-SAINT-GEORGES,77,58,AH,109,1,3.0,Dépendance,0.0,0.0,,
1,28/03/2024,Vente,1590000.0,21.0,RUE,0090,ARISTIDE BRIAND,69800.0,SAINT-PRIEST,69,290,DI,287,0,4.0,Local industriel. commercial ou assimilé,4065.0,0.0,S,4326.0
1,08/02/2024,Vente,550000.0,79.0,RTE,1130,DE SARTROUVILLE,78230.0,PECQ (LE),78,481,AC,184,2,3.0,Dépendance,0.0,0.0,,
1,25/04/2024,Vente,260400.0,29.0,RUE,0290,GEORGES CLEMENCEAU,54130.0,SAINT MAX,54,482,AB,381,1,3.0,Dépendance,0.0,0.0,,
1,02/05/2024,Vente,31000.0,746.0,RUE,0320,JEAN JAURES,59860.0,BRUAY SUR L ESCAUT,59,112,AL,761,0,1.0,Maison,48.0,4.0,S,67.0
1,21/06/2024,Vente,700000.0,11.0,RUE,0410,DE CAZALIS,64600.0,ANGLET,64,24,CV,21,0,2.0,Appartement,74.0,4.0,S,539.0
1,22/01/2024,Vente,278500.0,15.0,RUE,0096,LEON GONTHIER,28410.0,BROUE,28,62,C,468,0,1.0,Maison,91.0,4.0,AG,902.0
1,26/01/2024,Vente,61500.0,2.0,RTE,0031,DE BOUSSENS,31420.0,AURIGNAC,31,28,B,1301,1,3.0,Dépendance,0.0,0.0,,
1,21/05/2024,Vente,412380.0,61.0,RUE,0026,DU CEDRE,77120.0,CHAILLY-EN-BRIE,77,70,A,1746,0,1.0,Maison,214.0,6.0,S,500.0
1,09/01/2024,Vente,195920.0,1.0,RUE,0150,DE LA LIBERTE,34320.0,FONTES,34,103,E,1494,0,1.0,Maison,80.0,4.0,S,127.0
1,19/03/2024,Vente,67750.0,2.0,AV,0130,DU PONT NEUF,70310.0,FAUCOGNEY-ET-LA-MER,70,227,AB,44,0,3.0,Dépendance,0.0,0.0,S,954.0
1,23/01/2024,Vente,80000.0,82.0,RUE,2283,DES HAUTES PERRIERES,86100.0,CHATELLERAULT,86,66,BK,274,0,3.0,Dépendance,0.0,0.0,S,520.0
1,11/06/2024,Vente,954600.0,11.0,RUE,3551,DES FRERES LUMIERE,94340.0,JOINVILLE-LE-PONT,94,42,K,46,0,1.0,Maison,128.0,5.0,S,410.0
1,20/05/2024,Vente,15000.0,73.0,RUE,3360,DU PREMIER MARS 1943,69100.0,VILLEURBANNE,69,266,BR,39,1,3.0,Dépendance,0.0,0.0,,
1,05/01/2024,Vente,150000.0,1.0,RUE,0161,DE BELANE,56600.0,LANESTER,56,98,ZE,1643,0,4.0,Local industriel. commercial ou assimilé,35.0,0.0,S,386.0
1,24/01/2024,Vente,204000.0,22.0,AV,0198,JEAN AUBOURG,33520.0,BRUGES,33,75,AS,436,1,3.0,Dépendance,0.0,0.0,,
1,29/02/2024,Vente,670000.0,4.0,RUE,0300,MORTEMART,78640.0,VILLIERS-SAINT-FREDERIC,78,683,AB,299,0,1.0,Maison,291.0,9.0,AG,777.0
1,05/01/2024,Vente,135595.0,59.0,RUE,4320,PAUL GUIEYSSE,56100.0,LORIENT,56,121,AT,29,1,3.0,Dépendance,0.0,0.0,,
1,29/04/2024,Vente,234300.0,33.0,AV,4220,AMIRAL WESTER WEMYSS,6150.0,CANNES,06,29,AS,160,1,2.0,Appartement,23.0,1.0,,
1,19/03/2024,Vente,123500.0,9001.0,RES,A005,HAUTS DE BEAUREGARD,31110.0,BAGNERES-DE-LUCHON,31,42,AN,45,1,2.0,Appartement,23.0,3.0,,
1,14/03/2024,Vente,255500.0,,,B162,PASSIERE,38930.0,CHICHILIANNE,38,103,H,1215,1,4.0,Local industriel. commercial ou assimilé,70.0,0.0,,
1,26/02/2024,Vente,150500.0,7.0,RUE,0295,CLOS DES TRIOLETTES,50700.0,VALOGNES,50,615,AV,173,0,1.0,Maison,92.0,6.0,S,539.0
1,26/02/2024,Vente,985000.0,203.0,AV,0015,ACHILLE PERETTI,92200.0,NEUILLY-SUR-SEINE,92,51,AK,3,2,2.0,Appartement,110.0,5.0,,
1,12/02/2024,Vente,300000.0,53.0,RUE,0620,DE MONTGRESIN,60560.0,ORRY LA VILLE,60,482,AA,51,0,1.0,Maison,113.0,4.0,S,957.0
1,07/05/2024,Vente,300000.0,98.0,RPE,1150,BOUVREUIL,76000.0,ROUEN,76,540,AX,204,0,3.0,Dépendance,0.0,0.0,S,214.0
1,26/03/2024,Vente,120000.0,14.0,AV,0340,PAUL GARDINAL,59920.0,QUIEVRECHAIN,59,484,AN,101,0,1.0,Maison,83.0,5.0,J,933.0
1,27/02/2024,Vente,157500.0,4.0,RUE,0002,DU GENERAL BONNAUD,85200.0,SERIGNE,85,281,AB,656,0,3.0,Dépendance,0.0,0.0,J,71.0
1,26/04/2024,Vente,75000.0,12.0,RUE,0066,DE LA GARENNE,16140.0,BARBEZIERES,16,27,AH,298,0,1.0,Maison,86.0,4.0,S,726.0
1,19/04/2024,Vente,138855.0,256.0,CHE,0025,DE LA FRANCAISE,47500.0,BLANQUEFORT SUR BRIOLANCE,47,29,E,172,0,1.0,Maison,56.0,3.0,S,1000.0
1,05/04/2024,Vente,259600.0,1.0,RES,A372,HERMITAGE,62520.0,LE TOUQUET PARIS PLAGE,62,826,AM,283,1,3.0,Dépendance,0.0,0.0,,
1,16/04/2024,Vente,215000.0,739.0,AV,0513,JEAN MARCHAND,6270.0,VILLENEUVE-LOUBET,06,161,AT,23,1,3.0,Dépendance,0.0,0.0,,
1,29/04/2024,Vente,10000.0,5.0,RUE,1060,MERE DE DIEU,4000.0,DIGNE-LES-BAINS,04,70,AK,271,2,3.0,Dépendance,0.0,0.0,,
1,06/02/2024,Vente,35000.0,8.0,RUE,5259,LIANDIER,13008.0,MARSEILLE 8EME,13,208,E,3,1,3.0,Dépendance,0.0,0.0,,
1,15/02/2024,Vente,285000.0,14.0,RUE,2370,COURTEPEE,21000.0,DIJON,21,231,HK,495,1,3.0,Dépendance,0.0,0.0,,
1,21/03/2024,Vente,535000.0,65.0,RTE,0052,DE LA HAYE,41120.0,LES MONTILS,41,147,AP,91,0,3.0,Dépendance,0.0,0.0,S,1472.0
2,12/04/2024,Vente,524500.0,150.0,CHE,0235,DES VALLIERES,74200.0,LYAUD (LE),74,157,AE,1031,0,1.0,Maison,146.0,4.0,S,223.0
